sale_id,date,customer_id,product_id,quantity
366955-4LE56,07/27/2020,417003-RK1DJR,46-Hrs,1
366956-3S9L6,11/07/2023,416344-FZW0LD,094-HNo,1
366957-73JUN,05/20/2023,417021-TKB9OI,163-SCo,4
366958-BKX0X,08/08/2022,416640-SPFDRW,239-RCo,5
366959-D0AJ3,08/05/2022,416621-Q1NI10,112-RNo,1
366960-1R463,01/29/2023,416910-HXSO7V,206-WCo,4
366961-U3LEI,07/18/2021,416142-9MOGE4,27-Sns,3
366962-F05KI,08/21/2019,416564-E1HM38,22-Brs,2
366963-YLX5Y,04/13/2018,416318-6T1NTM,39-Sus,4
366964-CH0AF,12/11/2023,416469-98BV78,148-SSu,3
366965-3LFL4,07/24/2023,416175-IVSOLM,025-NCo,4
366966-AGLC3,05/31/2017,416840-OOWT9N,090-HNo,1
366967-2RBS4,10/14/2022,416075-ZR1YXR,001-ACo,5
366968-3HSOB,05/08/2019,416901-Q7BZEG,06-Med,5
366969-DDI4H,06/11/2022,417057-GOPJDN,104-Lnt,2
366970-ZVE1Z,08/08/2017,417057-GOPJDN,64-Mrs,4
366971-U43XQ,05/10/2022,416983-1MZB3I,64-Mrs,5
366972-KPKI9,04/23/2021,416634-UFWBUC,27-Sns,1
366973-C3H5X,01/17/2022,416583-7N89LT,06-Lns,5
366974-4ZTCE,04/09/2019,417009-QBU4KZ,39-Sus,4
366975-X9IA5,02/04/2017,416240-4JWTEK,070-CNo,4
366976-EF8TB,05/19/2022,417025-Q1GAZ5,090-HNo,3
366977-02JCU,07/29/2019,416967-UZ1EGN,84-Srs,5
366978-4JI7I,05/09/2023,417390-MWLMA6,40-Tus,4
366979-C345Z,03/06/2020,416565-KSZBFF,129-BSu,4
366980-N4MOT,04/12/2022,417050-0QABXW,37-Crs,1
366981-5CFEW,01/27/2020,416030-J2D54I,254-SCo,4
366982-AGZ18,01/08/2019,416619-CCASBU,270-GCo,1
366983-YUZQN,02/12/2018,416306-IH5CSK,274-RCo,5
366984-HG2KL,02/16/2017,416420-00EZZF,044-SCo,1
366985-TY5VJ,12/21/2022,417400-YM90PK,008-DCo,2
366986-EGEJ0,02/28/2021,416950-7ZK94Y,209-WCo,4
366987-VSIAQ,07/16/2019,417078-5AYYOV,30-Wns,3
366988-QCYPC,05/31/2022,416594-6WW8YL,15-Brs,2
366989-0U2HD,05/05/2018,416697-8ZGVWW,11-Cns,4
366990-72LVU,04/04/2017,417194-DR3VWM,04-Dry,2
366991-HDMXI,10/19/2023,416396-HJ3MUU,060-BNo,2
366992-WQ7HR,04/10/2023,416658-BIAF92,226-ACo,1
366993-L37TD,03/12/2019,416091-7PTX63,008-DCo,4
366994-GXJA6,11/25/2023,416820-BORIQ8,03-Pre,3
366995-YBLH4,06/22/2018,416127-2VMWWY,226-ACo,4
366996-MTTMX,08/11/2022,416439-Z0LJCH,23-Mns,1
366997-GU8J9,04/16/2019,416924-WG84D4,132-BSu,1
366998-TR9RZ,09/03/2022,416724-JNAWNG,009-DCo,3
366999-056MW,04/18/2019,416102-HT7PZE,01-Aed,3
367000-7B42L,02/04/2022,416352-2LM349,211-WCo,5
367001-DKFTS,01/29/2022,416226-2NNUVY,253-LCo,4
367002-CZ7Z5,03/12/2020,416970-RX6PRY,239-RCo,5
367003-RX7RW,05/15/2023,416048-2Y9V86,19-Brs,2
367004-W40HY,03/25/2023,416698-USXLMT,30-Crs,3
367005-3ANC9,02/19/2022,416522-2LJK4Q,88-Srs,2
367006-NXAJM,12/19/2022,417020-NPR424,043-SCo,4
367007-Z0IKJ,03/22/2018,417029-PL3CHO,33-Crs,5
367008-JE6US,08/26/2018,416588-VJLZFF,256-GCo,2
367009-FOQKI,03/20/2021,417277-NXIV9I,11-Sus,2
367010-R8EJ7,01/26/2021,416677-JTIQWN,181-MCo,2
367011-FA9BD,03/30/2023,416021-TJVZHW,26-Oon,1
367012-YAVCX,05/04/2017,417254-I60Q6G,147-SSu,1
367013-AM9Q2,09/23/2017,416858-OTN9UZ,12-Pre,4
367014-G46JL,07/06/2023,416575-HWKMY9,063-CNo,2
367015-0K7MK,12/02/2020,416451-BWIKOT,04-Hor,2
367016-J1696,12/25/2023,416421-8S2ZGE,92-Srs,4
367017-AS6TT,11/22/2018,416824-7YE0QZ,93-Srs,2
367018-TDOIQ,07/20/2017,416692-ZCGDC5,178-DCo,3
367019-D5YT1,08/15/2018,417048-QO4Z53,06-Pon,1
367020-R236E,05/13/2023,417230-GIXMC4,46-Hrs,2
367021-NMKTP,07/19/2018,417082-HBXLBC,044-SCo,4
364722-SO1W6,12/07/2018,416109-FTMTTQ,294-ICo,5
364723-3PB8G,06/09/2018,417397-PT2ZL1,222-RCo,2
364724-S11RL,07/28/2018,416456-T199DX,150-(Co,5
364725-J5F8K,10/13/2019,416074-5ZJA8D,46-Hrs,1
364726-FMTWJ,02/24/2019,416001-VIHCWI,121-SNo,5
364727-UBI0E,03/12/2022,417200-1IVXAN,9-Oct,5
364728-SSXZ0,03/17/2017,417394-P4FMPM,104-Lnt,5
364729-302JX,09/22/2019,417271-MGOLOQ,059-BNo,3
364730-SGIW4,01/06/2017,416413-E4UNY1,025-NCo,2
364731-6BUXR,11/24/2022,416981-1EQC37,110-RNo,2
364732-D5618,10/05/2019,417166-ECQORO,69-Prs,2
364733-CH5KB,12/22/2022,416822-PARSG7,92-Srs,3
364734-FCKOI,11/24/2021,416606-O2T8FY,77-Prs,4
364735-MP2IC,10/19/2021,416864-B700UC,130-BSu,2
364736-5LM3Y,05/03/2021,416955-9LZRK7,296-ICo,2
364737-GWEJ4,06/09/2022,416498-76A3KK,30-Pre,3
364738-XQQDU,07/05/2022,416753-EURXHW,024-NCo,3
364739-06UFX,11/07/2023,417123-PO1I3M,090-HNo,5
364740-75WPM,09/12/2017,416822-PARSG7,135-ESu,2
364741-TNDJV,03/11/2020,416692-ZCGDC5,027-NCo,3
364742-S4G9K,03/03/2018,416896-W0FGZV,127-WNo,2
364743-XJO4U,04/28/2020,416908-1ARAGD,144-SSu,2
364744-1FNR5,04/22/2022,416658-BIAF92,65-Mrs,2
364745-9RYIK,12/17/2019,416664-U118QQ,42-Yus,3
364746-1N8RG,02/07/2018,417302-K8XNLO,06-Con,4
364747-KIRXC,05/28/2022,416747-1M3O55,273-RCo,3
364748-9T3J1,12/04/2021,416928-1BTR23,09-Ror,5
364749-57OFC,09/25/2019,416857-GVU4IS,244-SCo,5
364750-GML9K,10/20/2022,416721-ME6RPK,103-PNo,4
364751-JKHOI,12/16/2021,416428-ZJCNS6,027-NCo,2
364752-8DAIB,10/26/2020,416575-HWKMY9,294-ICo,3
364753-6SQKA,12/03/2023,416173-UZPEAL,34-Crs,2
364754-H4VJ8,08/16/2023,417294-8NRXVO,271-HCo,3
364755-YYK2V,12/05/2023,416853-74F9YE,02-Dns,3
364756-HHZ55,03/06/2018,416061-CAT9MX,257-CCo,3
364757-FDLF2,03/21/2018,416397-RMYBD2,025-NCo,1
364758-EO48T,11/17/2022,417215-G5ZMTG,01-Aed,1
364759-3670C,09/15/2018,416670-HHIWFD,56-Irs,1
364760-HCDNH,04/19/2020,416371-HVNZH1,248-BCo,4
364761-2E0Q1,11/20/2021,417388-H0UHK7,291-PCo,2
364762-QMJCJ,06/01/2017,416135-V37DIA,098-LNo,5
364763-RG1M6,06/29/2019,416945-EMPXKC,69-Prs,3
364764-9P2V8,02/23/2021,416767-MOFMMW,268-BCo,1
364765-VZEO2,08/21/2020,417408-LBBB0H,08-Qns,5
364766-JUXBO,02/25/2020,416857-GVU4IS,27-Sns,5
364767-B9V8G,09/03/2021,416668-7RM6J8,17-Pre,2
364768-ZX3U5,09/15/2022,416935-50B8Y5,12-Wry,5
364769-RRHW5,04/28/2021,417221-GT2LB2,43-Frs,3
364770-HGD8T,02/22/2020,417070-7K5W1J,088-GNo,5
364771-10FX4,05/21/2017,416073-B4GH2M,075-CNo,2
364772-SPLY7,08/07/2020,416697-8ZGVWW,228-MCo,2
364773-MY3WH,09/01/2020,417316-5KZ3NW,057-BNo,4
364774-K6S3A,07/25/2022,416892-RU7MYO,088-GNo,3
364775-WQYQX,02/24/2022,416876-4MJDXO,9-Oct,3
364776-5FIX1,08/07/2018,416417-SH3TOW,24-Crs,3
364777-7XNOF,05/07/2021,417182-AK7MDW,084-ENo,1
364778-088TU,08/27/2023,417056-XW69HZ,202-SCo,4
364779-5UT5I,06/21/2022,417220-NV9IBW,71-Prs,6666
364780-3P0QP,02/15/2017,416820-BORIQ8,83-Rrs,2
364781-WN5EI,05/28/2022,416121-6FQJJA,16-Bct,5
364782-A2QNJ,09/11/2023,417289-PS0132,269-ACo,2
364783-XJZ8I,06/05/2018,416041-UXQPHR,244-SCo,2
364784-SBCLF,03/19/2021,416129-LPU0DK,10-Rus,5
364785-TE36Q,09/03/2017,416027-D25OWF,256-GCo,5
364786-AR47X,02/24/2020,416172-5BA75U,07-Bor,3
364787-0TO7G,11/18/2022,416637-5G3V23,21-Pre,1
364788-OCPBG,07/12/2020,416870-FR91IP,96-Trs,1
364789-XE7AG,09/22/2020,416408-VN8LFJ,18-Brs,1
364790-8YKND,05/12/2023,417207-YCS44P,28-Crs,1
364791-ZLR3U,05/06/2017,416855-DXOQ2V,08-Cus,5
364792-O94MR,01/06/2022,416287-0AXYCE,18-Gns,1
364793-B6TTH,04/05/2020,417206-FLMNAV,31-Crs,1
364794-UH80J,11/11/2020,417059-YEZG52,016-KCo,5
364795-WZGOV,02/14/2023,416717-2RVNDF,60-Lrs,1
364796-Q1UNP,05/19/2019,416471-9G5DZX,005-BCo,3
364797-5GHLT,11/08/2019,416226-2NNUVY,27-Sns,3
364798-JBY6Q,12/10/2019,416753-EURXHW,294-ICo,1
364799-07KF1,02/15/2018,416471-9G5DZX,290-PCo,4
599890-KD83R,02/24/2021,417376-ZIVZG9,035-QCo,1
599891-B8OH2,07/29/2019,417093-JJCSEX,65-Mrs,1
599892-17261,05/29/2020,416832-GVV4ZW,26-Rns,3
599893-EBBL3,06/17/2023,416242-ZV4U3B,005-BCo,5
599894-W1QV5,11/25/2021,416664-U118QQ,56-Irs,1
599895-AAKVA,02/17/2023,417333-SVHOTQ,07-Pon,1
599896-U76V9,05/06/2018,416557-F445CR,135-ESu,2
599897-3NYPM,09/30/2021,,30-Wns,6666
599898-3RGLH,10/21/2019,416527-AJ1G1R,12-Wry,2
599899-CE1G1,06/13/2022,416745-2G3YU6,269-ACo,5
599900-GWUWM,05/19/2021,416542-H7LAY6,18-Gns,2
599901-07ZQF,07/16/2021,416222-XLVPYM,49-Aol,1
599902-TCZHM,05/06/2018,416723-36TCFK,005-BCo,4
599903-NI28M,04/17/2022,416355-N3OEUV,14-Pon,4
599904-AK3SI,06/15/2021,416349-EKRCPP,73-Prs,4
599905-WBFJA,06/04/2020,416670-HHIWFD,266-PCo,4
599906-XQFV1,09/13/2018,416651-4X0QZF,17-Gns,2
599907-QYVY7,06/24/2019,416940-MRSEZY,01-Por,3
599908-0HJQO,05/30/2023,416928-1BTR23,17-Pre,4
599909-FR9RG,04/28/2018,417368-CEDTCX,201-SCo,4
599910-EWB12,02/12/2019,416240-4JWTEK,028-NCo,4
599911-6R7PG,09/14/2017,416171-NZS43C,234-ECo,3
599912-Z1F2B,09/08/2018,417225-ZRJO7V,09-Pon,1
599913-FCBND,09/27/2021,416389-J49YD8,09-Ror,4
599914-DD1KJ,08/05/2021,417081-8L008U,212-WCo,2
599915-3X8V7,04/19/2021,417123-PO1I3M,210-WCo,3
599916-9USTE,08/13/2021,416970-RX6PRY,112-RNo,3
599917-H4KDY,08/10/2020,417241-2TLA27,127-WNo,5
599918-KJAAM,01/21/2017,416814-MY62XR,215-WCo,4
599919-0ZOCC,04/25/2020,416945-EMPXKC,075-CNo,4
599920-MGP66,02/22/2020,416903-3DR2H2,135-ESu,1
599921-N0L6S,04/27/2023,416221-CV3TLC,202-SCo,5
599922-7R8A3,02/13/2021,417248-TRC85E,07-Bor,1
599923-91Q66,09/12/2018,416571-0ENV5S,027-NCo,1
599924-HR182,08/07/2020,416602-NWPAYT,212-WCo,3
599925-JPV4P,12/21/2023,416927-FUA9BQ,37-Nns,3
599926-AF6CR,11/15/2021,416894-Q1XGBN,25-Pns,1
599927-RNS73,09/26/2018,417191-5IKPQA,135-ESu,1
599928-S3AHR,02/04/2021,416006-IGQPKI,10-Cor,1
599929-9FFN9,12/07/2018,416193-NGH8RI,28-Crs,4
599930-4WVOG,05/01/2019,417274-4G8V9Z,69-Prs,1
599931-KE8U9,11/21/2018,416442-FY3ZB4,32-Wns,2
599932-KPR92,11/25/2023,416107-5J2O7S,252-RCo,5
599933-QN4JB,03/08/2017,416957-Y06FTL,08-Pon,1
599934-YDFRF,08/18/2022,416601-B2UUIJ,206-WCo,3
599935-OA6L1,09/22/2019,416112-39RBSV,31-Wns,3
599936-Y66NK,10/24/2023,416030-J2D54I,47-Hrs,5
599937-FNF00,05/17/2017,416705-3O4GKW,14-Pon,5
599938-UYAG9,10/09/2019,416902-BL2QGV,47-Hrs,4
599939-ECZF7,04/18/2021,416310-97Y2LO,200-SCo,2
599940-DWZ84,01/12/2023,416657-KBVSIG,277-RCo,4
599941-RCL0M,01/09/2018,417305-3ACZSX,85-Srs,4
599942-8RMPM,12/28/2021,416086-ISQP49,184-ICo,2
599943-VQNYX,04/24/2023,416999-FOVD79,072-CNo,3
599944-EFBQ3,02/26/2019,417030-3XJVOE,76-Prs,1
599945-56922,04/26/2020,416771-WIIF86,031-QCo,3
599946-6MLOW,10/29/2021,416959-VH7KAT,212-WCo,5
599947-WQBSC,12/07/2023,416611-24479Q,86-Srs,3
599948-4S28R,06/28/2021,416972-UU5WRY,202-SCo,4
599949-8IX8X,09/30/2023,417180-M33MG1,27-Sns,3
599950-5K7L9,07/02/2020,416206-ZEZQAC,011-ECo,1
599951-PKV8G,09/24/2023,416215-2QZW3C,103-Fnt,3
599952-BXC1Q,09/06/2017,416406-AXP0WF,39-Sus,3
599953-QY9MR,06/19/2017,416190-M8ZOV7,10-Sns,1
599954-0R85V,04/08/2021,417313-PN6937,016-KCo,3
599955-G2W5T,11/20/2020,416756-AK9W9P,14-Pon,2
599956-X28M8,11/30/2021,416978-U3ASNR,22-Lns,3
599957-4V46K,09/12/2022,416912-MAIETD,277-RCo,2
599958-IPJRT,12/07/2020,416276-AT7O75,08-Qns,3
599959-C4GCP,07/18/2019,416928-1BTR23,04-Aon,4
599960-EE5ZT,12/21/2021,417102-GKQRAF,124-TNo,3
599961-WH1OF,12/26/2017,416755-DYPMLV,156-(Co,1
599962-K5MTP,09/20/2019,417326-R6EET0,08-Pon,1
599963-609I7,04/30/2022,416861-R08CW2,12-Wry,1
599964-8856R,11/07/2018,417080-Q8VA8X,10-Rus,4
599965-MRTF4,01/30/2020,416498-76A3KK,078-DNo,5
599966-E0UAR,05/12/2019,417134-M00E9K,32-Crs,2
599967-GWZRF,12/09/2021,416936-DNWNGU,74-Prs,5
599968-4AMV6,12/31/2021,417314-XNCMLD,119-RNo,2
599969-WJ1NM,12/18/2023,416629-4SN6SM,72-Prs,5
599970-SJMYJ,02/15/2021,416098-LY4LYK,04-Hor,2
599971-9B96T,07/26/2022,416097-GVWRDM,104-PNo,5
599972-CTO8Q,06/09/2019,416403-Z39PEC,249-ICo,1
599973-8VLI9,10/22/2022,416847-UHYLU6,41-Wus,1
599974-0L3BG,07/22/2023,416286-IJI18K,72-Prs,3
599975-MWWOA,01/11/2021,416064-1GV0E3,131-BSu,1
599976-W1HSN,05/05/2020,416042-62GDSW,15-Bns,4
599977-JQ48R,11/17/2023,416228-XIE0RN,227-MCo,1
599978-GRYQB,09/16/2023,416730-VC7HR6,29-Crs,3
599979-3OJ8S,08/14/2018,416450-YGHGK5,10-Cor,1
599980-Z41K2,06/24/2023,416236-13C9XQ,105-Lnt,3
599981-JVSNO,08/18/2023,416330-DDFGS3,09-Ous,3
599982-T8TPW,12/08/2020,417285-WFHDV3,269-ACo,3
599983-6ODEE,05/14/2019,417000-C9MV9E,10-Rus,1
599984-FCQ6I,05/07/2023,416228-XIE0RN,144-SSu,5
599985-FBBE0,08/15/2021,417105-Z940VT,210-WCo,1
599986-PHES5,05/17/2023,416039-KEP7Y6,35-Crs,3
599987-4L2XP,04/22/2023,416657-KBVSIG,25-Pns,2
599988-WL4M8,09/01/2020,416801-K7BPGY,177-WCo,3
599989-KB62B,03/27/2019,417152-62RZV1,24-Crs,2
599990-QESAP,03/01/2021,416631-FCXHGN,155-(Co,3
599991-M3XP7,10/08/2017,417018-9NOU3D,128-WNo,1
599992-P9M97,03/09/2019,416977-3YKYYD,78-Qrs,1
599993-QVSRF,06/01/2021,416271-EYN938,75-Prs,1
599994-I6306,04/17/2018,416794-N16UXF,028-NCo,5
599995-KKNDH,08/30/2017,416335-TBH55R,16-Brs,2
599996-GCDT6,03/04/2022,416601-B2UUIJ,32-Crs,3
599997-M3I7Q,07/21/2020,416400-JXJN6F,30-Crs,3
599998-RIYBT,12/10/2019,416933-4C6LBP,181-MCo,3
599999-P2Y2O,10/29/2017,416471-9G5DZX,128-WNo,4
600000-92O15,04/10/2019,416721-ME6RPK,07-Pon,3
600001-C0ZY0,08/20/2018,416628-JTGXNX,253-LCo,5
600002-ZT814,07/11/2023,416472-5QJICJ,36-Lns,2
600003-JR7V9,11/15/2021,417027-TW1PUW,07-Son,3
600004-ZT70L,04/15/2022,416219-N606N9,17-Pre,5
600005-ET0UI,12/24/2023,416687-6NKWFG,296-ICo,4
600006-SM6FW,07/08/2020,416823-0S1F53,27-Crs,1
600007-1WQKK,11/10/2018,417084-D4F2K1,291-PCo,1
600008-6KOBB,03/19/2020,416128-ZX4W6X,11-Sor,2
600009-EL14P,01/13/2019,416949-81BMQF,106-Hnt,3
600010-FA153,09/26/2020,416008-4874FR,102-Dnt,4
600011-II33U,01/26/2020,417264-MHBYHZ,02-Pon,3
600012-IPDUT,09/08/2018,417059-YEZG52,111-RNo,3
600013-UGE6K,08/30/2023,416833-L3ZYT9,085-FNo,2
600014-G7RCW,05/08/2017,417030-3XJVOE,67-Ors,5
600015-KURZ8,04/20/2017,416338-OCFI4O,127-WNo,4
600016-8WPCC,10/31/2021,416760-HTHSJR,77-Prs,3
600017-4EPLE,08/24/2023,417294-8NRXVO,054-ANo,1
600018-K54GS,10/17/2020,417356-186GVG,274-RCo,4
600019-Q2ZQJ,12/11/2017,417104-HU4BAW,09-Ror,5
600020-ZEHJI,09/22/2021,416939-IMJYJC,007-DCo,4
600021-5151R,03/30/2018,416800-FXB4Y4,265-BCo,3
600022-E0W3N,02/04/2023,417157-GWUBUG,287-PCo,4
600023-8AY59,06/27/2017,416417-SH3TOW,15-Aed,5
600024-DB0CP,01/16/2022,416342-9RM7PY,03-Pre,4
600025-4A5HF,07/28/2023,416744-3DO700,06-Pon,2
600026-DETYP,04/18/2021,416147-AA2ILG,159-SCo,1
600027-QRO15,12/18/2022,417234-06AK32,143-OSu,1
600028-T589U,02/25/2023,416731-C2CU7O,005-BCo,5
600029-3SXH1,08/24/2020,417366-ZGNX3V,90-Srs,5
600030-5HMAH,03/31/2021,417181-ZAQ7QH,269-ACo,3
600031-V9ZUT,07/05/2022,417227-5U7NTE,06-Med,4
600032-5DQVU,04/29/2018,416847-UHYLU6,27-Crs,1
600033-CFX8V,11/29/2021,416243-BXUX1O,070-CNo,3
600034-S32G0,09/21/2022,417293-AS0R77,178-DCo,4
600035-Q2E4A,03/31/2022,416871-WH0MX1,33-Crs,3
600036-S034Q,08/10/2022,416051-SWJCKJ,247-PCo,3
600037-W87JJ,09/16/2020,417073-BJZP97,093-HNo,5
600038-G8R65,05/18/2017,416013-8CGVYI,39-Sus,5
600039-3K9RS,05/21/2020,415997-8DRC11,20-Brs,2
600040-I1U68,04/11/2022,416559-IQ2Q4Q,03-Gns,3
600041-POWUE,04/27/2021,416996-L9PTK4,29-Tns,3
600042-MCU2X,03/23/2017,416732-NZ3JBC,111-RNo,1
600043-JPRKW,05/10/2022,416886-R7VGRF,12-Pre,5
600044-KYZNU,12/17/2017,417285-WFHDV3,058-BNo,4
600045-HH2I5,03/05/2023,416649-Y1O2RN,82-Rrs,3
600046-STNJH,07/02/2021,416821-HKE226,28-Crs,3
600047-H2WTM,12/28/2020,417153-SQQQ5L,87-Srs,5
600048-NVJGJ,06/02/2023,416873-TNZRF5,247-PCo,5
600049-7WT4P,03/30/2022,416849-A9OEKN,279-RCo,5
600050-C4MU8,07/23/2019,417149-9KR2FV,090-HNo,4
600051-E5CIH,01/05/2019,416172-5BA75U,212-WCo,4
600052-U5PV3,02/15/2023,417085-XERP3L,083-ENo,2
600053-SW3N2,08/27/2019,416333-DNTCAG,03-Pre,4
600054-6YBTZ,01/26/2018,416932-5O2NQW,090-HNo,5
600055-4FDHK,12/25/2019,417320-779460,265-BCo,3
600056-R876X,10/19/2018,416650-TJLMZ0,03-Pre,1
600057-BJ87M,04/10/2023,416456-T199DX,74-Prs,2
600058-TCFVX,10/23/2017,416459-V3Z6BZ,26-Oon,1
600059-SL5FT,12/07/2018,417229-PQO2LN,202-SCo,4
600060-KGADH,12/28/2020,416274-EWVIYT,234-ECo,2
600061-26V6E,11/20/2020,416530-3GYWIY,46-Hrs,5
600062-NZ3KU,05/16/2019,416659-MOVS0C,088-GNo,1
600063-T7UBB,12/06/2023,416338-OCFI4O,21-Pre,1
600064-S1ZS8,09/21/2019,416315-5G10UR,011-ECo,4
600065-LN5U2,03/11/2022,416448-PE63LB,062-BNo,5
600066-KQA07,11/02/2017,416514-9X5JZ6,038-SCo,4
600067-YTH0G,07/15/2021,416907-P7BD4W,086-GNo,4
600068-PAO9P,07/22/2019,416714-B7SJWH,07-Ped,3
600069-VBUBK,10/12/2022,417410-KDAT5L,111-RNo,5
600070-TZWNZ,01/24/2019,417179-XCB3YY,105-QNo,2
600071-L2NHI,12/12/2018,416123-VXPJ4H,20-Hns,5
600072-74WJE,09/18/2021,417074-BMZRR4,209-WCo,4
600073-9ZZE6,02/19/2018,417403-Z3ZSG9,08-Cus,5
600074-UUNFB,05/27/2017,416044-AIR4CO,85-Srs,5
600075-FPB0Y,11/30/2019,416005-Y9DOM5,088-GNo,1
600076-0DUEY,12/28/2022,416090-QY72WX,213-WCo,3
600077-VQEM9,07/28/2018,416707-TGDJZ0,267-PCo,5
600078-ES2ZT,08/06/2021,416024-TPAC56,010-DCo,3
600079-K99H0,01/11/2022,416401-OKZIXZ,242-ACo,1
600080-F03HR,11/07/2023,416798-IVROCV,072-CNo,4
600081-9YSC1,03/17/2022,416160-HXID4N,63-Mrs,4
600082-4DNA1,03/05/2021,416442-FY3ZB4,011-ECo,5
600083-C3CJM,12/26/2021,416072-D5IQVN,26-Oon,5
600084-X4RJN,09/11/2022,417100-EAEA84,105-Lnt,5
600085-NW6SF,11/15/2017,416170-EJLA0G,03-Cct,3
600086-PA6N3,06/26/2018,416962-NNKM95,235-MCo,3
600087-CZ526,07/03/2017,416969-QAAJ84,105-Lnt,3
600088-GHUEK,11/25/2021,417374-4REASF,67-Ors,1
600089-7W0LS,07/09/2017,416591-CSOTDH,145-SSu,5
600090-CT7E6,08/19/2017,416063-FEYUHZ,120-RNo,3
600091-79N71,02/27/2023,416617-QMKTGV,83-Rrs,3
600092-C3FD6,08/10/2022,416539-JVE3DZ,102-PNo,4
600093-ZMU4F,06/24/2020,417119-PQ4DDV,030-QCo,5
600094-GPIT9,06/08/2019,416684-MMU7JA,130-BSu,4
600095-RGZHZ,01/17/2019,417156-U2ZUEU,04-Hor,2
600096-D76TE,04/04/2023,417125-F1PI2O,178-DCo,4
600097-AEU1F,07/18/2019,416069-3D8W3Z,227-MCo,1
600098-GPML7,08/17/2023,416203-8HQMAB,209-WCo,4
600099-Z5NYZ,12/23/2018,417145-7R93FE,08-Cus,5
600100-9VTBY,06/09/2021,416521-YMDM0L,242-ACo,3
600101-9JKW8,11/29/2019,416201-X5TD44,51-Rol,2
600102-GS97Q,07/20/2023,416683-YC3RWQ,267-PCo,1
600103-RSVOH,03/04/2023,417416-4696QZ,83-Rrs,2
600104-US9NS,05/22/2021,416812-2LSLAY,82-Rrs,4
600105-DEZP6,02/22/2023,417173-B0UKOE,083-ENo,1
600106-WDEM1,05/08/2020,417170-P6QAQ3,07-Bor,3
600107-0L1QJ,08/30/2021,416846-WAFFTO,035-QCo,5
600108-T8HDB,04/27/2022,416762-BGK2WB,271-HCo,4
600109-HMPAU,02/01/2021,416252-BR5XQT,39-Sus,4
600110-D64WF,06/28/2018,416479-HGZZ0J,291-PCo,5
600111-B4BJK,02/01/2017,416695-WE4BX4,285-CCo,5
600112-MZO46,03/01/2021,417196-271W1W,254-SCo,2
600113-DS7WO,07/08/2021,416858-OTN9UZ,08-Cus,4
600114-0AQ5D,03/15/2021,416260-ZK3NY9,14-Pon,5
600115-JM9ZR,03/18/2017,416411-KB68RE,006-CCo,5
600116-1N6N5,04/11/2022,416072-D5IQVN,082-ENo,1
600117-Y28JR,10/16/2019,416613-LEXDW6,127-WNo,3
600118-G0YI2,03/21/2022,416974-L5EFJP,64-Mrs,3
600119-NZJ98,03/05/2022,416914-JG2Y8R,01-Pon,5
600120-HNSK3,05/23/2021,416678-RHZN4K,06-Med,3
600121-ZPZV1,12/12/2021,416540-EEDHHJ,05-Jns,4
600122-JB8PH,08/03/2019,416477-T6DVWR,144-SSu,5
600123-XEM8D,02/18/2018,416292-CQZCUC,226-ACo,2
600124-8R0GZ,12/27/2018,416769-63BTKF,85-Srs,5
600125-3UOQG,12/20/2017,417063-AELYYZ,36-Crs,4
600126-ODWAC,04/01/2018,416540-EEDHHJ,135-ESu,2
600127-ON3KN,02/10/2023,416749-KBTFSH,33-Bns,4
600128-K06BX,03/15/2021,416204-SI9NB7,11-Ted,4
600129-S70PO,06/27/2019,416725-A41IZX,145-SSu,4
600130-NLU42,01/22/2020,417124-SDN1MX,053-ANo,4
600131-UFTK5,08/08/2022,416583-7N89LT,175-DCo,4
600132-GV718,07/21/2017,417010-REZRDY,10-Pre,3
600133-30OQN,10/03/2018,416437-DDE3CU,52-Hrs,2
600134-ECF4G,12/28/2018,416499-RZD5E9,94-Trs,2
600135-0JLW1,05/28/2023,416893-W8DT8C,74-Prs,1
600136-DLHZC,12/31/2021,417409-Q6DG8N,35-Cns,5
600137-OCY2U,05/09/2019,416995-UBLEKV,26-Crs,2
600138-LKJKL,09/28/2020,416318-6T1NTM,140-ISu,3
600139-JH9CU,10/06/2018,416851-5IZOLN,005-BCo,4
600140-P6DMF,08/18/2021,416647-AXYLNF,16-Brs,4
600141-S9QX9,04/21/2017,416774-9F77LU,22-Lns,3
600142-EOK40,01/03/2023,416387-WFFHHC,177-WCo,3
600143-5AY2F,05/05/2022,417304-F07OL9,107-RNo,4
600144-1ITOQ,12/16/2018,416447-UJ3AC6,22-Lns,3
600145-IV547,01/30/2020,417325-F761HJ,17-Pre,1
600146-0VFM6,03/18/2023,416219-N606N9,030-QCo,4
600147-U6QOD,02/01/2023,416728-E5HRDU,13-Med,4
600148-UJW8Z,10/03/2022,417349-NY2X15,13-Sns,2
600149-SB41C,07/22/2017,416471-9G5DZX,31-Wns,1
600150-W6GM7,02/08/2022,416116-LZ15BC,12-Por,1
600151-WUBFT,04/02/2022,416949-81BMQF,072-CNo,5
600152-RPXAQ,08/15/2020,417231-SX27DC,13-Med,3
600153-K7K1W,01/03/2017,416761-0FZAUX,209-WCo,1
600154-FIDSB,10/09/2018,416625-MHRCNB,085-FNo,2
600155-EAVKR,03/03/2018,416322-LN4RXY,010-DCo,3
600156-B6SUP,08/05/2019,416782-1C795R,108-Snt,3
600157-QJV0O,03/21/2023,417300-A1X7OV,174-JCo,2
